x, y, theta, stamp, 
-0.9279147982597351, -0.9307404160499573, -2.382426068062752, 1729804886944099322, 
-0.9313852787017822, -0.9340581893920898, -2.38172633484208, 1729804887104975436, 
-0.9335183501243591, -0.9359406232833862, -2.3815603916300936, 1729804887194938577, 
-0.9359114170074463, -0.938260555267334, -2.3806268156993684, 1729804887295071117, 
-0.938178300857544, -0.940634548664093, -2.3778558371097165, 1729804887404942079, 
-0.940879762172699, -0.9430513978004456, -2.374707922575706, 1729804887505097075, 
-0.9430150389671326, -0.9453122019767761, -2.3744356780589446, 1729804887594922521, 
-0.9454306960105896, -0.9476166367530823, -2.3716945964413148, 1729804887694967652, 
-0.9476057291030884, -0.9497406482696533, -2.367441174027064, 1729804887805905038, 
-0.9499523639678955, -0.9522202610969543, -2.365215044299596, 1729804887904974378, 
-0.9522283673286438, -0.9542244672775269, -2.365215044299596, 1729804887994935543, 
-0.9539816975593567, -0.9559893608093262, -2.364188958435244, 1729804888094962323, 
-0.9563165307044983, -0.9584161043167114, -2.3627342664109667, 1729804888204516356, 
-0.9585643410682678, -0.960745632648468, -2.3624627823839357, 1729804888305006229, 
-0.9608704447746277, -0.9629592299461365, -2.365599197698063, 1729804888394937675, 
-0.9635382294654846, -0.9655158519744873, -2.372558163195547, 1729804888495082041, 
-0.9669287800788879, -0.9684068560600281, -2.3776970096446903, 1729804888605012913, 
-0.9696946740150452, -0.9712645411491394, -2.381808571716853, 1729804888704979752, 
-0.9718479514122009, -0.973188042640686, -2.389069612333385, 1729804888794997748, 
-0.9726597666740417, -0.9738864302635193, -2.4022828666997937, 1729804888895216939, 
-0.973938524723053, -0.974968671798706, -2.414577748406324, 1729804889004713714, 
-0.9753025770187378, -0.9761607050895691, -2.42851884016553, 1729804889106149621, 
-0.9782394170761108, -0.9784219264984131, -2.4393925314439797, 1729804889195941598, 
-0.9800580739974976, -0.9800752401351929, -2.441411923353196, 1729804889294968151, 
-0.982574999332428, -0.982333242893219, -2.435358974081287, 1729804889404744079, 
-0.9853084683418274, -0.9846128821372986, -2.4297972438247943, 1729804889504963035, 
-0.985484778881073, -0.9850441813468933, -2.4149257948537355, 1729804889594962506, 
-0.9871041178703308, -0.9863126873970032, -2.4042174442485997, 1729804889691456203, 
-0.9873392581939697, -0.9868150949478149, -2.3691840182592334, 1729804889791262865, 
-0.9883511066436768, -0.9875823855400085, -2.3345404999652795, 1729804889901061915, 
