x, y, theta, stamp, 
-0.3485051691532135, -0.46322953701019287, -2.4997518048397893, 1729804693183721348, 
-0.3606938123703003, -0.47280797362327576, -2.4724657281844404, 1729804693304809668, 
-0.36470144987106323, -0.4761108458042145, -2.463179622827888, 1729804693343908170, 
-0.38056838512420654, -0.4897623658180237, -2.433038023940006, 1729804693494107154, 
-0.3893533945083618, -0.4976917803287506, -2.41552273729857, 1729804693584098350, 
-0.3980083763599396, -0.5057996511459351, -2.399105796336318, 1729804693703708761, 
-0.4016326665878296, -0.5089367032051086, -2.3976166092302873, 1729804693743780209, 
-0.41792425513267517, -0.5246207118034363, -2.390997202678161, 1729804693904021784, 
-0.4266425371170044, -0.532307505607605, -2.398251612649331, 1729804694004172925, 
-0.4334561228752136, -0.5385473370552063, -2.4075416540941648, 1729804694099080066, 
-0.43720388412475586, -0.5415467619895935, -2.4151639022502556, 1729804694143785870, 
-0.45179471373558044, -0.5539568662643433, -2.436711958043444, 1729804694294484377, 
-0.46181923151016235, -0.562083899974823, -2.4533767286901864, 1729804694404014335, 
-0.46897533535957336, -0.5677232146263123, -2.4644605745469392, 1729804694499759415, 
-0.47237706184387207, -0.5703862905502319, -2.472236238117388, 1729804694543747634, 
-0.48765793442726135, -0.5817403197288513, -2.48905834771601, 1729804694694822524, 
-0.49644947052001953, -0.5880770683288574, -2.494460822419485, 1729804694803875219, 
-0.5026242136955261, -0.5929096937179565, -2.49126156020382, 1729804694900726008, 
-0.5062205195426941, -0.5957697033882141, -2.4887843463699664, 1729804694943772923, 
-0.5197921991348267, -0.6062220931053162, -2.4855413023076696, 1729804695094701634, 
-0.5270698666572571, -0.6121377944946289, -2.4770756163073995, 1729804695203753268, 
-0.5331915020942688, -0.6170234084129333, -2.4663708349930977, 1729804695300722670, 
-0.5404119491577148, -0.6229482293128967, -2.45381694103417, 1729804695393715345, 
-0.5491411089897156, -0.6305605173110962, -2.4442985833336657, 1729804695492152515, 
-0.5571385622024536, -0.6376857161521912, -2.4362687574516886, 1729804695604226462, 
-0.5622345209121704, -0.6421027779579163, -2.4319601624743568, 1729804695701730710, 
-0.5647838115692139, -0.6443651914596558, -2.4321224429635593, 1729804695743778414, 
-0.5770848989486694, -0.654656708240509, -2.431861317984723, 1729804695891724809, 
-0.5844880938529968, -0.661243200302124, -2.4309348193719496, 1729804696004738408, 
